,title,label
180, Prince Charles of Wales has been cured of the coronavirus using homeopathy.,f
2455," An image of a person sitting near Islam’s holiest shrine, the Kaaba in Saudi Arabia, has been shared repeatedly in multiple posts on Facebook, Instagram, Twitter and on online blogs. It was shared alongside a claim it shows a lone cleaner who was the only person permitted to sit around the Kaaba during the coronavirus lockdown.",f
1808, Says American NIAID director Dr. Anthony Fauci “stands to lose 100 million dollars on Bill Gates ‘vaccine’ for the coronavirus. Because he invested in this vaccine.”,f
4398, Are people dying in the streets like Ecuador?,f
1200, A claim that COVID-19 would have a deadline of “maximal infection” until April 3 in Brazil.,f
1963, Hunagrian authorities are capturing men 50 or over to make them spend quarantine in govenment facilities.,f
3475," The map is “based on traces of Wuhan citizens,” between the outbreak of the new coronavirus and the blockade of Wuhan.",f
4592, There are no doctors in the hotels and other accomodation centers where people with mild case of COVID-19 are being quarantined in Japan.,f
4148, An audio broadcast on Whatsapp indicates that garlic helps to overcome diseases such as the coronavirus.,f
3969, Video shows Italian people greeting and clapping for China during the COVID-19 emergency.,f
3073, Gargling salt water and vinegar will kill the virus.,f
2647," Environmental enzymes can prevent COVID-19. Use them to wash vegetables, wash your mouth, nostrils and hands.",f
497, “The CDC can detain anyone with a fever indefinitely. Vaccination (is) a way people could get out of detention.”,f
4083, A video shows.a policeman guarding Hajipur Prison suffering from COVID-19.,f
2635, Whether 60 Democrats voted against coronavirus stimulus bill.,f
3583, Photo of several members of the Government without maintaining social distance.,f
909," As of 4/1/20, all coronavirus patients from Blumenau, Brazil, were cured.",f
2142," Japan has sent a 1,000-man medical team to Wuhan.",f
2074, Former Brazilian presidential candidate Fernando Haddad celebrates his birthday with a bunch of guests during the COVID-19 pandemic.,f
268, High death rate in Italy is due to people taking Ibuprofen.,f
958, A Facebook post shared thousands of times claims seven children died in Senegal after being given a COVID-19 vaccine.,f
3443, Italian president said that Italy has surrendered to the coronavirus.,f
4759," A picture taken in Colombia which shows a girl who fainted. The caption claims that the vaccine for COVID-19 is starting to be distributed in poorer countries, but 200 girls fainted after the injection.",f
1967, Ugandan President Kaguta Museveni and Prime Minister Ruhakana Rugunda have tested positive for COVID-19.,f
5065, The US House of Representatives raised a question of ‘Korean COVID-19 Diagnostic’.,f
4333, A national radio claimed that the mayor of a municipality in Guatemala reported about 600 new cases of COVID-19.,f
1156, Post says no one has died from the coronavirus in the United States.,f
4039," A 9-minute viral video in which a woman claims India has entered stage-3 of COVID-19. She claims that her husband is employed with a major news channel and the information was passed to him by some Dr. Gyani who heads the Indian COVID-19 team and asks people to stock up on food, medicines and baby food for one month. She also cautions people about the Army being deployed to enforce a strict lockdown in the upcoming days.",f
1210, Nostradamus predicted the coronavirus pandemic.,f
1360, The government — or specific states such as Michigan or Florida — has mandated that employers and schools close for two weeks.,f
2890, This video shows a man eating a bat soup in a restaurant in China.,f
2437, Netflix is providing free access to the platform due to quarantine.,f
3796, A widely shared picture purports to show food earmarked for distribution to families in Rwanda ahead of a coronavirus lockdown.,f
4654, Applying mustard oil in your nostrils will kill coronavirus.,f
3198, Rinsing your mouth with salted water will prevent coronavirus infection.,f
523," A nurse working in the US informs Ivorian citizens that their government is misleading them, disguising vaccines centers into testing centers against COVID-19.",f
4553, French company produces the first coronavirus drug.,f
3425, Coronavirus patients in China are caught by officials on a highway.,f
4916, “Plandemic” vignette featuring Judy Mikovits claims that coronavirus is manmade; that flu vaccine increases risk of COVID-19; that hydroxychloroquine is effective for treating COVID-19.,f
4322, A video from Italian TV predicted the coronavirus in 2015.,f
4671, A message claimed that Angel Broking has gone bankrupt as oil prices went negative due to coronavirus lockdown around the world,f
1116, Does vaping reduce your chances of getting the coronavirus?,f
5494," An image purportedly showing an article about flu vaccination has been shared hundreds of times in multiple posts on Facebook and Twitter posts alongside a claim that flu vaccines can make people more vulnerable to infections. The posts, shared in May 2020 during the ongoing coronavirus pandemic, add that those who receive flu shots are “the first to die in an actual global pandemic”.",f
3109," A WhatsApp forward claims that the COVID-19 vaccine is ready, was announced by U.S. President Donald Trump, and will be launched next Sunday. It also claims that the vaccine discovered by the U.S. scientists can cure a COVID-19 infected patient within 3 hours. With the WhatsApp forward, the alleged image of the vaccine is also being shared.",f
526, Image of Muslim people offering prayer on the rooftops is claimed to be from India.,f
5132, Hydroxychloroquine (HCQ) can prevent COVID-19.,f
2346, Deaths blamed on coronavirus are actually due to the flu.,f
2237," Photo posts claim a person is committing suicide by jumping from a building in Italy, a doctor couple in an Italian hospital a few hours before their death and chaos in an Italian hospital amid COVID-19.",f
3139, A video shows a woman demonstrating how mixing rum and bleach can make rubbing alcohol.,f
4119, A woman killed her three children and committed suicide because of the problems she faced amidst the lockdown in India.,f
530, A photo shows a Japanese medical professional providing aid in Wuhan.,f
2379, Claims that drinking boiled garlic water cures novel coronavirus.,f
3849, Indian Actor Aamir Khan gives Rs. 15000 to poor people in 1Kg wheat flour.,f
908," On WhatsApp, Facebook and Twitter, a text is presented as a translation into Spanish of an editorial in The Washington Post by Desmond Brown, which states, “Either wild capitalism dies, or human civilization dies.”",f
1070, Inhaling hot water steam can kill coronavirus.,f
27," French professor Didier Raoult, director of IHU Marseille, told Africans not to take “Bill Gates’ vaccine” against coronavirus because it is “poisonous.”",f
3463," Exactly every 100 years, a viral epidemic breaks out.",f
3001, Lockdown violation in Chandni Chowk area of Delhi,f
412, Former French health minister prevented the use of chloroquine to heal dying people of COVID-19 to harm infectologist Didier Raoult.,f
570, Stop taking NSAIDs as it increases the effect of the virus on the body and causes the spread of COVID-19.,f
716, Holding your breath for 10sec can determine if you have COVID-19 and you should drink water every 15 minutes.,f
4222, Flu shots can make someone test positive for COVID-19.,f
2090, Soap and hand sanitizer can be used to kill coronavirus in the body.,f
